"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,139052629,122320315,2,5,21,"M",2,,21,0
2019,139057570,122325170,1,5,35,"M",2,,35,0
2019,139052641,122327462,1,4,,"U",0,,,
2019,139049589,122325179,1,4,,"U",0,,,
2019,139049595,122325184,2,5,19,"M",2,,19,0
2019,139057578,122325184,3,5,15,"M",2,,15,0
2019,139049594,122325184,1,4,,"U",0,,,
2019,139057581,122325188,1,5,28,"M",2,,28,0
2019,139057582,122325189,1,5,34,"M",1,,34,0
2019,139049617,122325194,1,5,52,"M",1,,52,0
2019,139052658,122320329,1,4,,"U",0,,,
2019,139049623,122327491,1,5,20,"M",1,,20,0
2019,139052673,122327507,1,4,,"U",0,,,
2019,139049654,122327507,3,5,17,"M",2,,17,0
2019,139049652,122327507,2,5,16,"M",2,,16,0
2019,139052678,122320344,2,5,31,"F",1,,31,0
2019,139049665,122320344,1,5,31,"M",1,,31,0
2019,139052682,122320347,2,5,28,"M",1,,28,0
2019,139049685,122320347,1,5,28,"F",1,,28,0
2019,139052685,122327537,1,4,,"M",1,,,
2019,139057616,122325214,1,4,,"U",0,,,
2019,139052692,122320355,1,5,23,"F",2,,23,0
2019,139052693,122320356,1,5,12,"M",1,,12,0
2019,139052694,122320357,1,5,37,"M",1,,37,0
2019,139052697,122327551,1,5,38,"M",1,,38,0
2019,139052698,122327554,1,5,32,"M",1,,32,0
2019,139049719,122320362,2,5,41,"F",1,,41,0
2019,139049718,122320362,1,5,40,"M",1,,40,0
2019,139049723,122325228,1,5,26,"M",1,,26,0
2019,139049727,122320366,1,5,26,"M",2,,26,0
2019,139049758,122327597,1,4,,"U",0,,,
2019,139057665,122320382,1,5,56,"M",1,,56,0
2019,139049779,122327611,1,5,27,"F",1,,27,0
2019,139049790,122320385,1,5,37,"F",2,,37,0
2019,139049801,122320387,1,5,40,"M",1,,40,0
2019,139057685,122320390,1,4,,"U",0,,,
2019,139049822,122325266,1,5,41,"M",1,,41,0
2019,139052748,122320395,2,5,36,"M",1,,36,0
2019,139052747,122320395,1,5,15,"M",1,,15,0
2019,139057707,122320402,1,5,54,"M",0,,54,0
2019,139049854,122327676,1,5,43,"M",1,,43,0
2019,139057712,122320407,1,5,41,"M",1,,41,0
2019,139049863,122320408,1,4,,"U",0,,,
2019,139057716,122325289,1,5,36,"M",1,,36,0
2019,139049878,122320418,1,5,29,"M",1,,29,0
2019,139057727,122325297,2,4,,"M",1,,,
2019,139052769,122320421,1,4,,"M",1,,,
2019,139052774,122320424,2,4,,"U",0,,,
2019,139052775,122320424,3,5,27,"M",2,,27,0
2019,139052773,122320424,1,4,,"U",0,,,
2019,139057740,122320429,1,4,,"U",0,,,
2019,139052781,122320438,1,5,33,"M",1,,33,0
2019,139049934,122320441,1,5,34,"M",1,,34,0
2019,139049961,122325325,1,5,26,"M",2,,26,0
2019,139052803,122320455,1,4,,"U",0,,,
2019,139059984,122320461,1,4,,"M",2,,,
2019,139060005,122320468,1,5,53,"M",2,,53,0
2019,139052826,122325362,1,4,,"U",0,,,
2019,139052827,122320481,1,4,,"U",0,,,
2019,139057821,122320485,1,5,27,"M",2,,27,0
2019,139060067,122327838,2,5,35,"F",1,,30,40
2019,139060066,122327838,1,5,32,"F",1,,32,0
2019,139057834,122327845,2,5,38,"M",1,,38,0
2019,139060074,122325375,1,5,43,"F",1,,43,0
2019,139052839,122325383,1,4,,"M",1,,,
2019,139052860,122320500,1,5,36,"M",2,,36,0
2019,139052862,122320501,1,5,53,"M",1,,53,0
2019,139057853,122320503,1,5,22,"F",2,,22,0
2019,139052865,122320508,1,5,32,"M",1,,32,0
2019,139052869,122327899,1,5,45,"F",1,,45,0
2019,139052874,122320519,1,5,28,"M",2,,28,0
2019,139060148,122325415,1,5,37,"M",1,,37,0
2019,139052883,122320534,1,5,25,"F",2,,25,0
2019,139060169,122320536,1,5,36,"F",1,,36,0
2019,139060179,122320538,2,5,42,"F",2,,42,0
2019,139060178,122320538,1,5,37,"F",2,,37,0
2019,139052899,122320542,4,5,19,"M",1,,19,0
2019,139057906,122320542,1,5,19,"M",1,,19,0
2019,139057908,122320542,3,5,20,"M",2,,20,0
2019,139057907,122320542,2,5,18,"M",1,,18,0
2019,139057917,122325452,1,5,38,"M",2,,38,0
2019,139060220,122327962,1,4,,"U",0,,,
2019,139052913,122320550,1,4,,"U",0,,,
2019,139052918,122320554,1,4,,"U",0,,,
2019,139060265,122320561,1,5,32,"M",2,,32,0
2019,139057958,122320563,0,,,"",,,,
2019,139057960,122320565,1,5,37,"F",1,,37,0
2019,139052932,122320570,1,4,,"U",0,,,
2019,139060305,122320571,1,4,,"U",0,,,
2019,139052948,122320575,1,5,45,"M",1,,45,0
2019,139057977,122320576,2,4,,"M",2,,,
2019,139060316,122320576,1,4,,"M",2,,,
2019,139060326,122320580,1,5,50,"F",1,,50,0
2019,139057991,122320584,2,5,19,"F",1,,19,0
2019,139060344,122320586,1,5,28,"F",2,,28,0
2019,139060345,122320586,2,5,63,"M",2,,63,0
2019,139052970,122320593,1,4,,"U",0,,,
2019,139058008,122320595,1,5,33,"F",2,,33,0
2019,139060389,122320600,1,5,45,"M",1,,40,50
2019,139060394,122320602,1,5,19,"F",1,,19,0
2019,139060396,122328097,1,5,25,"M",2,,25,0
2019,139052981,122320606,1,4,,"U",0,,,
2019,139052983,122320608,1,4,,"U",0,,,
2019,139052987,122320610,1,4,,"U",0,,,
2019,139052991,122320614,2,5,50,"F",1,,50,0
2019,139052990,122320614,1,5,47,"M",1,,47,0
2019,139052992,122320615,1,4,,"U",0,,,
2019,139053003,122320623,1,5,44,"F",2,,44,0
2019,139053008,122320626,1,5,30,"F",1,,30,0
2019,139060513,122328184,1,5,47,"M",1,,47,0
2019,139053025,122320643,1,5,17,"F",2,,17,0
2019,139058114,122320645,1,5,34,"M",1,,34,0
2019,139053038,122320649,2,5,38,"F",1,,38,0
2019,139053037,122320649,1,5,22,"M",1,,22,0
2019,139053040,122320650,1,5,27,"M",2,,27,0
2019,139053044,122328262,1,5,33,"M",1,,33,0
2019,139060611,122328265,1,5,59,"M",1,,59,0
2019,139058142,122320660,1,5,34,"M",1,,34,0
2019,139053061,122320670,1,5,25,"M",2,,25,0
2019,139058168,122320672,1,4,,"U",0,,,
2019,139060659,122320675,1,5,15,"M",1,,10,20
2019,139053072,122320680,1,4,,"U",0,,,
2019,139060680,122320683,1,5,34,"M",1,,34,0
2019,139053080,122320686,1,4,,"U",0,,,
2019,139053082,122320687,1,5,35,"M",1,,35,0
2019,139053084,122320690,1,5,52,"M",1,,52,0
2019,139053085,122320690,2,5,47,"M",1,,47,0
2019,139058208,122320694,1,5,19,"M",1,,19,0
2019,139053091,122320696,1,5,15,"M",2,,10,20
2019,139053096,122320701,1,5,39,"F",1,,39,0
2019,139058220,122320706,2,5,17,"F",1,,17,0
2019,139058219,122320706,1,5,16,"F",1,,16,0
2019,139053105,122320711,1,5,25,"M",1,,20,30
2019,139053111,122320717,2,5,21,"M",1,,21,0
2019,139053110,122320717,1,5,20,"F",1,,20,0
2019,139053113,122320717,3,5,23,"M",1,,23,0
2019,139060766,122320726,1,5,55,"M",1,,50,60
2019,139054815,122332245,1,4,,"U",0,,,
2019,139053125,122320732,1,5,25,"M",1,,20,30
2019,139053129,122320735,1,5,31,"F",1,,31,0
2019,139053134,122328414,1,5,45,"F",1,,40,50
2019,139053141,122320746,1,5,38,"F",1,,38,0
2019,139053160,122320755,1,4,,"U",0,,,
2019,139058279,122320766,1,5,60,"F",1,,60,0
2019,139053171,122328462,1,5,22,"M",1,,22,0
2019,139053175,122320773,1,5,16,"M",2,,16,0
2019,139058294,122325763,1,5,45,"M",1,,40,50
2019,139060862,122320779,1,4,,"U",0,,,
2019,139054534,122331963,1,4,,"U",0,,,
2019,139053193,122320791,1,5,19,"M",2,,19,0
2019,139054244,122331714,1,5,29,"M",1,,29,0
2019,139058545,122331720,0,,,"",,,,
2019,139058548,122331733,1,5,55,"M",2,,55,0
2019,139054322,122331780,1,5,56,"F",2,,56,0
2019,139054323,122331781,1,4,,"U",0,,,
2019,139054355,122331811,0,,,"",,,,
2019,139054388,122331848,0,,,"",,,,
2019,139058594,122331871,1,5,27,"F",1,,27,0
2019,139058595,122331871,2,5,27,"M",1,,27,0
2019,139058628,122331902,2,5,19,"F",1,,19,0
2019,139062134,122331902,1,5,18,"M",1,,18,0
2019,139058636,122331911,1,4,,"U",0,,,
2019,139062152,122331918,1,4,,"U",0,,,
2019,139054482,122331929,1,4,,"U",0,,,
2019,139054490,122331936,1,4,,"U",0,,,
2019,139058683,122329564,1,4,,"U",0,,,
2019,139054495,122329578,2,4,,"U",0,,,
2019,139054494,122329578,1,4,,"U",0,,,
2019,139062205,122331950,1,5,39,"M",2,,39,0
2019,139062222,122329603,1,5,18,"M",2,,18,0
2019,139062231,122331965,1,5,36,"M",1,,36,0
2019,139062243,122336142,1,5,35,"M",2,,35,0
2019,139054544,122331974,1,5,62,"M",1,,62,0
2019,139058744,122331985,1,5,11,"M",1,,11,0
2019,139058760,122336169,1,5,21,"M",2,,21,0
2019,139062308,122329680,1,5,26,"M",1,,26,0
2019,139058766,122331992,1,5,22,"F",2,,22,0
2019,139054570,122331996,1,5,22,"M",1,,22,0
2019,139062311,122336185,1,4,,"U",0,,,
2019,139062327,122332002,1,4,,"U",0,,,
2019,139062335,122332007,1,5,54,"M",2,,54,0
2019,139062389,122332022,1,4,,"U",0,,,
2019,139062395,122329752,2,5,15,"M",1,,15,0
2019,139062394,122329752,1,5,16,"M",1,,16,0
2019,139058826,122336237,1,5,37,"F",2,,37,0
2019,139058835,122329765,1,5,27,"F",2,,27,0
2019,139058844,122336259,1,4,,"U",0,,,
2019,139058848,122332058,1,4,,"U",0,,,
2019,139058852,122332064,1,5,33,"M",2,,33,0
2019,139058854,122332065,1,4,,"U",0,,,
2019,139062465,122332068,1,5,55,"F",2,,55,0
2019,139054648,122332077,1,5,53,"F",1,,53,0
2019,139062479,122332079,1,5,39,"M",2,,39,0
2019,139058874,122332083,1,5,40,"F",2,,40,0
2019,139058873,122329813,1,4,,"U",0,,,
2019,139054659,122336283,0,,,"",,,,
2019,139054664,122332090,1,5,43,"M",2,,43,0
2019,139058901,122329848,1,5,18,"M",1,,18,0
2019,139058928,122332111,1,5,22,"M",2,,22,0
2019,139062536,122332117,1,5,27,"F",2,,27,0
2019,139058937,122332121,1,4,,"U",0,,,
2019,139062539,122329880,1,5,33,"M",1,,33,0
2019,139054706,122329890,1,5,14,"F",1,,14,0
2019,139062555,122329891,1,5,44,"F",2,,44,0
2019,139058958,122332141,2,4,,"U",0,,,
2019,139058959,122332141,3,4,,"U",0,,,
2019,139058957,122332141,1,4,,"U",0,,,
2019,139054714,122336335,1,5,43,"F",1,,43,0
2019,139062575,122332147,1,5,29,"F",2,,29,0
2019,139054719,122332147,2,5,34,"F",2,,34,0
2019,139058974,122332153,1,4,,"M",2,,,
2019,139062598,122329931,0,,,"",,,,
2019,139062613,122332165,1,5,24,"M",2,,24,0
2019,139062621,122332172,1,5,24,"F",2,,24,0
2019,139054763,122332193,0,,,"",,,,
2019,139054764,122329977,1,5,39,"F",1,,39,0
2019,139054773,122332207,0,,,"",,,,
2019,139054776,122336404,1,4,,"U",0,,,
2019,139062677,122332209,4,5,32,"F",1,,32,0
2019,139062678,122332209,5,5,37,"F",1,,37,0
2019,139062676,122332209,3,5,36,"F",1,,36,0
2019,139062675,122332209,2,5,32,"F",1,,32,0
2019,139054777,122332209,1,5,32,"M",1,,32,0
2019,139054779,122332209,6,5,39,"F",1,,39,0
2019,139054780,122332209,7,5,28,"F",1,,28,0
2019,139062680,122329998,1,4,,"U",0,,,
2019,139054783,122329999,1,5,49,"M",2,,49,0
2019,139059068,122332214,1,5,24,"M",1,,24,0
2019,139054791,122330014,1,5,41,"M",2,,41,0
2019,139062709,122332224,1,5,43,"M",2,,43,0
2019,139062730,122332241,1,5,28,"M",2,,28,0
2019,139054817,122332250,1,5,49,"M",2,,49,0
2019,139059107,122332253,2,5,26,"M",1,,26,0
2019,139062742,122332253,1,5,36,"F",1,,36,0
2019,139062749,122332256,1,5,37,"M",2,,37,0
2019,139054819,122332258,1,5,16,"M",2,,16,0
2019,139054820,122332258,2,5,17,"M",2,,17,0
2019,139054827,122332263,1,5,47,"F",2,,47,0
2019,139054832,122332266,1,5,39,"M",2,,39,0
2019,139054836,122332269,1,5,48,"F",1,,48,0
2019,139054844,122332274,1,5,19,"M",2,,19,0
2019,139059137,122332281,0,,,"",,,,
2019,139054855,122332286,1,5,18,"M",1,,18,0
2019,139062801,122332289,1,4,,"U",0,,,
2019,139062817,122332293,1,5,44,"M",1,,44,0
2019,139059159,122336499,1,4,,"U",0,,,
2019,139062826,122332300,2,5,27,"M",2,,27,0
2019,139062825,122332300,1,5,29,"M",2,,29,0
2019,139054879,122332312,1,4,,"U",0,,,
2019,139059181,122332318,1,5,31,"M",1,,31,0
2019,139054905,122330158,0,,,"",,,,
2019,139054923,122336542,1,5,36,"F",1,,36,0
2019,139059213,122332348,1,5,32,"F",1,,32,0
2019,139059228,122336560,0,,,"",,,,
2019,139059231,122332358,1,5,29,"M",1,,29,0
2019,139054946,122332365,1,5,37,"F",2,,37,0
2019,139062921,122332367,1,4,,"U",0,,,
2019,139062929,122332371,1,5,48,"F",2,,48,0
2019,139054955,122330227,1,4,,"U",0,,,
2019,139062942,122336584,1,4,,"U",0,,,
2019,139062959,122332393,1,5,29,"M",2,,29,0
2019,139062960,122332393,2,5,28,"F",2,,28,0
2019,139062967,122332397,1,5,47,"F",1,,47,0
2019,139064986,122332403,1,4,,"U",0,,,
2019,139064990,122332405,1,5,31,"F",2,,31,0
2019,139059309,122330270,0,,,"",,,,
2019,139062990,122332411,1,5,40,"M",1,,40,0
2019,139062997,122330280,1,5,40,"M",2,,40,0
2019,139063012,122330288,0,,,"",,,,
2019,139063030,122332435,1,5,39,"F",2,,39,0
2019,139063029,122330298,1,5,33,"M",2,,33,0
2019,139063034,122332443,1,5,44,"F",2,,44,0
2019,139063041,122332444,2,5,44,"M",2,,44,0
2019,139063040,122332444,1,4,,"U",0,,,
2019,139059349,122336668,1,5,24,"F",1,,24,0
2019,139063044,122330308,0,,,"",,,,
2019,139059353,122332447,1,4,,"U",0,,,
2019,139063099,122336703,1,5,24,"F",2,,24,0
2019,139063116,122330372,5,5,15,"F",2,,15,0
2019,139065055,122330372,2,4,,"F",2,,,
2019,139059403,122330372,7,5,32,"F",2,,32,0
2019,139065056,122330372,3,5,16,"F",2,,16,0
2019,139059400,122330372,4,5,41,"F",2,,41,0
2019,139059402,122330372,6,5,25,"F",2,,25,0
2019,139063115,122330372,1,4,,"F",2,,,
2019,139059425,122336732,1,5,25,"M",1,,25,0
2019,139063182,122332512,1,5,34,"M",2,,34,0
2019,139059445,122332514,1,5,43,"M",2,,43,0
2019,139053206,122320804,1,5,67,"F",1,,67,0
2019,139060937,122320809,1,5,57,"M",1,,57,0
2019,139053213,122320811,1,5,66,"F",2,,66,0
2019,139060967,122320816,1,5,25,"M",1,,25,0
2019,139053224,122320818,1,5,28,"F",2,,28,0
2019,139053227,122320824,1,5,21,"M",2,,21,0
2019,139053228,122320824,2,5,29,"F",2,,29,0
2019,139058372,122325828,2,5,25,"F",1,,25,0
2019,139058371,122325828,1,5,37,"F",1,,37,0
2019,139058373,122325828,3,5,51,"M",1,,51,0
2019,139061004,122320827,1,4,,"F",2,,,
2019,139061016,122320835,1,4,,"M",2,,,
2019,139061017,122320835,2,4,,"M",2,,,
2019,139058391,122320838,1,5,62,"F",2,,62,0
2019,139061036,122320843,1,5,24,"M",2,,24,0
2019,139061044,122328630,1,5,28,"M",2,,28,0
2019,139053254,122320854,1,5,31,"F",1,,31,0
2019,139061067,122325861,1,4,,"U",0,,,
2019,139053265,122320858,1,5,20,"M",2,,20,0
2019,139058421,122320860,1,4,,"U",0,,,
2019,139053272,122320868,1,5,24,"M",1,,24,0
2019,139061110,122325878,1,5,25,"M",2,,25,0
2019,139061115,122320869,1,5,40,"F",1,,40,0
2019,139061125,122320873,1,4,,"F",1,,,
2019,139061143,122328708,1,5,41,"M",1,,41,0
2019,139058459,122325896,1,5,42,"F",2,,42,0
2019,139053294,122328720,1,5,46,"F",1,,46,0
2019,139061167,122320885,1,5,28,"F",2,,28,0
2019,139053298,122320888,2,5,25,"M",2,,20,30
2019,139053299,122320888,3,5,25,"M",2,,20,30
2019,139053297,122320888,1,5,21,"M",2,,21,0
2019,139061184,122320890,1,5,44,"F",2,,44,0
2019,139061191,122320892,1,5,60,"M",1,,60,0
2019,139061200,122320897,1,5,34,"M",2,,34,0
2019,139058473,122320899,1,5,12,"F",1,,12,0
2019,139053308,122320902,2,5,36,"M",2,,36,0
2019,139053307,122320902,1,5,30,"M",1,,30,0
2019,139061221,122320904,1,4,,"U",0,,,
2019,139053315,122320906,1,4,,"U",0,,,
2019,139058491,122320908,1,4,,"U",0,,,
2019,139058493,122325927,1,4,,"U",0,,,
2019,139053322,122320915,0,,,"",,,,
2019,139061257,122325935,1,5,40,"F",1,,40,0
2019,139058500,122320918,1,5,52,"F",1,,52,0
2019,139053329,122320922,1,5,47,"M",1,,47,0
2019,139053333,122320927,1,5,44,"M",2,,44,0
2019,139053336,122325942,0,,,"",,,,
2019,139058513,122325945,1,4,,"U",0,,,
2019,139053347,122320936,1,5,62,"M",1,,62,0
2019,139053352,122320942,1,4,,"U",0,,,
2019,139061332,122320944,1,4,,"M",0,,,
2019,139053359,122320945,1,4,,"U",0,,,
2019,139053361,122320947,1,5,49,"M",1,,49,0
2019,139061349,122320950,0,,,"",,,,
2019,139053367,122320953,1,4,,"U",0,,,
2019,139058534,122320955,1,5,44,"F",2,,44,0
2019,139053371,122328878,2,4,,"U",0,,,
2019,139061376,122328880,1,4,,"U",0,,,
2019,139061387,122328886,1,4,,"U",0,,,
2019,139053384,122320971,1,5,27,"F",1,,27,0
2019,139053388,122320975,1,5,39,"F",1,,39,0
2019,139053395,122320979,1,5,43,"F",2,,43,0
2019,139053402,122320985,1,5,36,"M",1,,36,0
2019,139053403,122320986,1,5,40,"M",1,,40,0
2019,139053406,122320988,1,5,32,"M",1,,32,0
2019,139053412,122320994,1,5,37,"M",1,,37,0
2019,139061481,122320999,3,4,,"U",0,,,
2019,139061480,122320999,2,5,66,"F",1,,66,0
2019,139061479,122320999,1,5,40,"F",1,,40,0
2019,139061486,122321000,1,5,23,"M",1,,23,0
2019,139053418,122321002,1,4,,"U",0,,,
2019,139053419,122321003,1,4,,"U",0,,,
2019,139053421,122321005,0,,,"",,,,
2019,139061509,122321008,1,4,,"M",2,,,
2019,139053424,122321009,1,5,35,"M",1,,35,0
2019,139061531,122329007,1,4,,"U",0,,,
2019,139053434,122321017,1,5,26,"M",1,,26,0
2019,139061551,122321018,1,4,,"U",0,,,
2019,139053436,122321019,1,4,,"U",0,,,
2019,139053444,122321022,1,5,19,"M",2,,19,0
2019,139061574,122321025,1,5,36,"M",2,,36,0
2019,139053450,122321027,1,4,,"U",0,,,
2019,139061586,122321031,1,5,25,"M",1,,20,30
2019,139053456,122321033,2,5,47,"F",1,,47,0
2019,139053455,122321033,1,5,26,"F",1,,26,0
2019,139061598,122321034,1,5,35,"F",1,,35,0
2019,139053457,122321035,1,5,20,"M",2,,20,0
2019,139053458,122321036,1,5,25,"M",1,,25,0
2019,139061615,122321038,1,5,48,"M",1,,48,0
2019,139061616,122321039,1,5,49,"M",1,,49,0
2019,139061623,122329087,1,5,31,"M",2,,31,0
2019,139053469,122321047,1,4,,"M",0,,,
2019,139061637,122321050,1,5,41,"M",1,,41,0
2019,139061638,122321050,2,5,30,"M",1,,30,0
2019,139061642,122329106,1,5,61,"M",1,,61,0
2019,139061647,122321051,1,4,,"U",0,,,
2019,139061652,122329116,1,5,47,"M",2,,47,0
2019,139053480,122321055,2,5,32,"M",1,,32,0
2019,139053487,122321057,1,5,49,"M",1,,49,0
2019,139061684,122329149,2,5,46,"F",1,,46,0
2019,139061683,122329149,1,5,74,"F",1,,74,0
2019,139053496,122321065,1,5,38,"F",1,,38,0
2019,139053497,122321067,1,5,47,"M",1,,47,0
2019,139053503,122321076,1,5,55,"F",1,,55,0
2019,139053506,122321080,1,4,,"U",0,,,
2019,139053508,122321083,1,5,23,"F",1,,23,0
2019,139053509,122321084,1,4,,"U",0,,,
2019,139053510,122321085,1,5,37,"F",1,,37,0
2019,139053516,122321087,0,,,"",,,,
2019,139061716,122321089,1,5,24,"M",1,,24,0
2019,139061724,122321093,1,4,,"U",0,,,
2019,139053522,122321094,0,,,"",,,,
2019,139053523,122321095,0,,,"",,,,
2019,139061727,122321096,1,4,,"U",0,,,
2019,139061732,122321099,1,5,35,"M",2,,30,40
2019,139053526,122331103,1,5,24,"M",2,,24,0
2019,139061744,122331104,1,4,,"U",0,,,
2019,139053536,122331107,1,4,,"U",0,,,
2019,139053538,122331108,1,4,,"U",0,,,
2019,139053539,122331108,2,5,18,"M",2,,18,0
2019,139061757,122331112,1,4,,"U",0,,,
2019,139053547,122331115,3,5,23,"M",1,,23,0
2019,139053546,122331115,2,4,,"M",1,,,
2019,139053545,122331115,1,4,,"U",0,,,
2019,139053552,122331121,0,,,"",,,,
2019,139061782,122331123,0,,,"",,,,
2019,139053557,122331125,1,5,29,"M",2,,29,0
2019,139053558,122331127,1,5,34,"M",2,,34,0
2019,139061787,122329229,1,4,,"U",0,,,
2019,139061802,122331132,1,4,,"U",0,,,
2019,139053570,122331134,1,5,41,"M",1,,41,0
2019,139053573,122331138,1,5,24,"F",2,,24,0
2019,139053575,122331139,1,5,23,"M",2,,23,0
2019,139053578,122331140,1,5,33,"F",1,,33,0
2019,139061821,122329261,1,4,,"U",0,,,
2019,139061825,122331142,1,4,,"U",0,,,
2019,139061829,122331145,1,5,44,"M",1,,44,0
2019,139061834,122329273,1,4,,"M",2,,,
2019,139053586,122329275,1,5,15,"M",1,,10,20
2019,139061846,122331150,0,,,"",,,,
2019,139061859,122331153,1,4,,"U",0,,,
2019,139061869,122331157,0,,,"",,,,
2019,139053609,122331164,1,5,18,"M",1,,18,0
2019,139053610,122331166,1,4,,"U",0,,,
2019,139061891,122331168,0,,,"",,,,
2019,139061897,122331171,1,5,49,"M",2,,49,0
2019,139061899,122331172,1,5,18,"M",2,,18,0
2019,139061906,122331175,1,5,40,"M",2,,40,0
2019,139061910,122331176,1,5,61,"M",1,,61,0
2019,139061912,122329337,0,,,"",,,,
2019,139053618,122329341,2,4,,"F",2,,,
2019,139061916,122329341,1,4,,"F",2,,,
2019,139061920,122331180,1,4,,"U",0,,,
2019,139053623,122331182,1,4,,"U",0,,,
2019,139061930,122331184,1,4,,"U",0,,,
2019,139053627,122331185,0,,,"",,,,
2019,139053630,122331188,1,5,23,"M",2,,23,0
2019,139061937,122331190,0,,,"",,,,
2019,139061939,122329363,1,4,,"U",0,,,
2019,139061942,122331195,1,4,,"U",0,,,
2019,139053635,122331197,1,4,,"M",2,,,
2019,139053638,122331199,1,4,,"M",2,,,
2019,139053642,122331201,1,4,,"U",0,,,
2019,139053649,122331207,1,5,37,"F",2,,37,0
2019,139053650,122331207,2,5,38,"F",2,,38,0
2019,139061953,122331212,1,4,,"U",0,,,
2019,139061959,122331219,2,4,,"M",2,,,
2019,139061958,122331219,1,4,,"M",2,,,
2019,139061960,122331219,3,4,,"M",1,,,
2019,139053667,122331222,1,5,33,"F",2,,33,0
2019,139053672,122331228,1,5,34,"M",1,,34,0
2019,139053674,122331230,1,4,,"M",2,,,
2019,139053676,122331232,1,5,38,"M",1,,38,0
2019,139053677,122331233,1,5,30,"M",1,,30,0
2019,139053680,122331236,1,5,22,"M",1,,22,0
2019,139062487,122329821,2,4,,"F",1,,,
2019,139062486,122329821,1,5,39,"M",1,,39,0
2019,139062515,122336296,1,4,,"U",0,,,
2019,139058935,122332120,1,4,,"U",0,,,
2019,139054723,122332149,1,5,42,"F",2,,42,0
2019,139062602,122329934,0,,,"",,,,
2019,139062612,122332164,1,5,28,"M",2,,28,0
2019,139054753,122332178,1,5,45,"U",0,,40,50
2019,139054755,122332180,1,5,52,"M",2,,52,0
2019,139059048,122329989,1,5,30,"M",2,,30,0
2019,139059065,122336418,1,5,28,"F",2,,28,0
2019,139054790,122332220,1,5,28,"F",1,,28,0
2019,139059105,122332249,2,5,30,"M",2,,30,0
2019,139059104,122332249,1,5,44,"M",2,,44,0
2019,139062760,122332262,1,5,41,"F",1,,41,0
2019,139054866,122332299,1,5,35,"F",1,,35,0
2019,139059167,122330124,0,,,"",,,,
2019,139054875,122332310,1,4,,"U",0,,,
2019,139062857,122332324,0,,,"",,,,
2019,139054953,122332374,1,5,38,"M",2,,38,0
2019,139054954,122332374,2,5,33,"F",2,,33,0
2019,139062971,122336609,0,,,"",,,,
2019,139059297,122336617,1,4,,"U",0,,,
2019,139062994,122330278,1,5,62,"M",2,,62,0
2019,139063084,122336693,0,,,"",,,,
2019,139063092,122330346,1,5,29,"M",2,,29,0
2019,139065069,122332486,3,5,17,"F",2,,17,0
2019,139059414,122332486,1,5,15,"F",2,,15,0
2019,139065068,122332486,2,5,16,"F",2,,16,0
2019,139063159,122332497,1,5,25,"M",1,,25,0
2019,139059444,122332509,1,4,,"U",0,,,
2019,139059474,122336778,1,5,43,"F",1,,43,0
2019,139063236,122332539,0,,,"",,,,
2019,139063269,122330493,1,5,24,"M",2,,24,0
2019,139063291,122332569,1,5,34,"M",2,,34,0
2019,139059542,122336826,2,5,24,"M",2,,24,0
2019,139059541,122336826,1,5,23,"M",1,,23,0
2019,139059577,122336874,1,4,,"U",0,,,
2019,139063356,122330566,1,4,,"U",0,,,
2019,139059587,122330578,1,4,,"U",0,,,
2019,139063373,122336885,1,4,,"U",0,,,
2019,139059607,122332633,0,,,"",,,,
2019,139059617,122330606,1,5,20,"F",2,,20,0
2019,139063416,122332642,1,5,23,"F",1,,23,0
2019,139063418,122332642,2,5,21,"M",1,,21,0
2019,139065228,122332644,0,,,"",,,,
2019,139065241,122332653,2,5,33,"M",1,,33,0
2019,139063442,122332653,1,5,75,"M",1,,75,0
2019,139063451,122336938,1,5,40,"M",2,,40,0
2019,139063500,122332683,1,5,48,"M",1,,48,0
2019,139063516,122336979,1,5,19,"M",2,,19,0
2019,139065272,122330702,1,5,40,"M",2,,40,0
2019,139065279,122330711,1,4,,"U",0,,,
2019,139063538,122336987,1,5,53,"F",2,,53,0
2019,139065294,122332711,1,5,25,"M",2,,20,30
2019,139063557,122332711,2,5,25,"M",2,,20,30
2019,139063626,122332747,1,5,60,"M",2,,60,0
2019,139063646,122337047,1,5,14,"M",2,,14,0
2019,139063657,122330828,1,5,23,"F",2,,23,0
2019,139065355,122330836,0,,,"",,,,
2019,139065364,122332775,1,4,,"U",0,,,
2019,139059819,122330860,1,5,35,"M",1,,35,0
2019,139065375,122330860,2,5,43,"M",1,,43,0
2019,139065391,122332801,1,4,,"U",0,,,
2019,139059850,122337097,0,,,"",,,,
2019,139065409,122337106,1,5,38,"M",2,,38,0
2019,139059867,122332812,1,5,22,"M",2,,22,0
2019,139059874,122337111,1,5,35,"M",2,,35,0
2019,139063759,122332828,1,5,58,"F",2,,58,0
2019,139063762,122330951,2,5,24,"F",1,,24,0
2019,139063763,122330951,3,5,26,"M",1,,26,0
2019,139059896,122330951,1,5,26,"F",1,,26,0
2019,139063778,122332839,0,,,"",,,,
2019,139065471,122332840,1,5,19,"F",2,,19,0
2019,139059930,122332855,0,,,"",,,,
2019,139065485,122332861,1,5,23,"F",1,,23,0
