"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,133540277,121729486,1,4,,,,5,42,"F",2,2,"R",42,0
2019,133530453,121744369,1,4,,,,5,23,"F",1,2,"R",23,0
2019,133540285,121744369,2,4,,,,5,18,"F",1,2,"R",18,0
2019,133530460,121729500,2,4,,,,5,28,"M",1,3,"R",28,0
2019,133535422,121740097,1,4,,,,5,31,"F",2,2,"R",31,0
2019,133535426,121729506,1,4,,,,5,55,"F",2,2,"R",55,0
2019,133530467,121740104,1,1,,,,,,"",,,"",,
2019,133535466,121740138,1,4,,,,5,45,"F",1,2,"R",45,0
2019,133535479,121729540,1,4,,,,5,21,"M",2,2,"R",21,0
2019,133530505,121729540,2,4,,,,5,31,"M",1,2,"R",31,0
2019,133530524,121744452,1,4,,,,5,30,"F",2,2,"R",30,0
2019,133530527,121744452,2,8,,,,,,"",,,"",,
2019,133540403,121729571,1,1,,,,,,"",,,"",,
2019,133535531,121729575,1,1,,,,,,"",,,"",,
2019,133530576,121729604,1,8,,,,,,"",,,"",,
2019,133535581,121740244,1,4,,,,5,44,"F",1,2,"R",44,0
2019,133540485,121729618,1,4,,,,5,21,"F",1,2,"R",21,0
2019,133535608,121729628,1,4,,,,5,34,"M",1,2,"R",34,0
2019,133530608,121729639,1,4,,,,5,42,"M",2,3,"R",42,0
2019,133535626,121740280,1,4,,,,5,40,"M",1,2,"R",40,0
2019,133540545,121744604,1,8,,,,,,"",,,"",,
2019,133535659,121729658,1,8,,,,,,"",,,"",,
2019,133530637,121729664,1,8,,,,,,"",,,"",,
2019,133530640,121729668,1,4,,,,5,28,"M",1,2,"R",28,0
2019,133530646,121729674,1,4,,,,5,28,"F",1,2,"R",28,0
2019,133540603,121744658,1,4,,,,5,47,"F",1,2,"R",47,0
2019,133530664,121729696,2,4,,,,5,5,"F",1,2,"N",5,0
2019,133530665,121729696,3,4,,,,5,6,"M",1,2,"N",6,0
2019,133530663,121729696,1,4,,,,5,31,"F",1,2,"R",31,0
2019,133540638,121729708,1,4,,,,5,23,"F",2,2,"R",23,0
2019,133535740,121740381,1,4,,,,5,80,"F",1,2,"R",80,0
2019,133530699,121729729,1,1,,,,,,"",,,"",,
2019,133530715,121729743,1,4,,,,5,44,"M",1,2,"R",44,0
2019,133530730,121729756,1,4,,,,5,30,"F",2,2,"R",30,0
2019,133540738,121740437,1,8,,,,,,"",,,"",,
2019,133535803,121740449,1,4,,,,5,37,"F",1,2,"R",37,0
2019,133540764,121744794,1,4,,,,5,50,"F",1,2,"R",50,0
2019,133530772,121740469,1,8,,,,,,"",,,"",,
2019,133540804,121744834,1,4,,,,5,46,"F",1,2,"R",46,0
2019,133540827,121729817,1,4,,,,5,60,"F",1,2,"R",60,0
2019,133535892,121744872,2,4,,,,5,24,"M",1,3,"R",24,0
2019,133535891,121744872,1,4,,,,5,71,"F",1,2,"R",71,0
2019,133530811,121740531,1,4,,,,5,56,"F",1,2,"R",56,0
2019,133535916,121740555,1,1,,,,,,"",,,"",,
2019,133540886,121729852,1,1,,,,,,"",,,"",,
2019,133530863,121744924,1,1,,,,,,"",,,"",,
2019,133540927,121740604,1,4,,,,5,25,"M",1,2,"R",25,0
2019,133540946,121744954,1,4,,,,5,34,"F",2,2,"R",34,0
2019,133540947,121744956,1,4,,,,5,54,"F",2,2,"R",54,0
2019,133535986,121744956,2,4,,,,5,23,"M",2,2,"R",23,0
2019,133530907,121744973,1,1,,,,,,"",,,"",,
2019,133536025,121740659,1,8,,,,,,"",,,"",,
2019,133530945,121729934,1,8,,,,,,"",,,"",,
2019,133536056,121745022,1,8,,,,,,"",,,"",,
2019,133530959,121729946,1,4,,,,5,40,"F",1,2,"N",40,0
2019,133536068,121740697,1,4,,,,5,43,"F",2,2,"R",43,0
2019,133536077,121729954,1,1,,,,,,"",,,"",,
2019,133530979,121729959,1,4,,,,5,26,"M",2,2,"R",26,0
2019,133536101,121740732,2,8,,,,,,"",,,"",,
2019,133536100,121740732,1,1,,,,,,"",,,"",,
2019,133541087,121740758,1,1,,,,,,"",,,"",,
2019,133536124,121740760,1,4,,,,5,26,"F",2,2,"R",26,0
2019,133536142,121730003,1,4,,,,5,56,"M",1,2,"R",56,0
2019,133536153,121740778,1,8,,,,,,"",,,"",,
2019,133531040,121740785,1,4,,,,5,25,"F",2,2,"R",25,0
2019,133541127,121730020,1,4,,,,5,50,"M",1,2,"R",50,0
2019,133541137,121745123,1,4,,,,5,42,"M",1,2,"R",42,0
2019,133531054,121740810,1,4,,,,5,27,"M",1,2,"R",27,0
2019,133542143,121730675,2,4,,,,5,48,"F",1,2,"R",48,0
2019,133542137,121746078,2,3,,,,,,"",,,"",,
2019,133531780,121730677,1,4,,,,5,64,"F",1,2,"R",64,0
2019,133531789,121730684,1,4,,,,5,24,"F",1,2,"R",24,0
2019,133537098,121746078,1,4,,,,5,58,"F",2,2,"R",58,0
2019,133537126,121746640,1,4,,,,5,48,"F",1,2,"R",48,0
2019,133537127,121746640,2,4,,,,5,51,"M",1,2,"R",51,0
2019,133531791,121730688,1,4,,,,5,44,"F",1,2,"R",44,0
2019,133531794,121730691,1,4,,,,5,54,"F",1,2,"R",54,0
2019,133531797,121730694,1,8,,,,,,"",,,"",,
2019,133537136,121746648,1,1,,,,,,"",,,"",,
2019,133531799,121751120,1,4,,,,5,35,"F",1,2,"R",35,0
2019,133537153,121730704,1,4,,,,5,45,"F",1,2,"R",45,0
2019,133531807,121730706,1,4,,,,5,15,"M",2,2,"R",15,0
2019,133542194,121751139,1,8,,,,,,"",,,"",,
2019,133531816,121730716,1,4,,,,5,47,"M",2,2,"R",47,0
2019,133542236,121751170,1,1,,,,,,"",,,"",,
2019,133542237,121751171,1,8,,,,,,"",,,"",,
2019,133531836,121730736,1,4,,,,5,21,"M",1,2,"R",21,0
2019,133542254,121730739,1,1,,,,,,"",,,"",,
2019,133531844,121730742,1,4,,,,5,47,"F",1,2,"R",47,0
2019,133537213,121730744,1,4,,,,5,50,"F",2,2,"R",50,0
2019,133542262,121751194,1,4,,,,5,47,"F",1,2,"R",47,0
2019,133531855,121730752,1,8,,,,,,"",,,"",,
2019,133531861,121730757,1,4,,,,5,25,"F",1,3,"R",25,0
2019,133531858,121746725,1,8,,,,,,"",,,"",,
2019,133531872,121730767,1,8,,,,,,"",,,"",,
2019,133531878,121730772,2,1,,,,,,"",,,"",,
2019,133531877,121730772,1,4,,,,5,64,"M",1,2,"R",64,0
2019,133542299,121751227,1,4,,,,5,54,"M",1,2,"R",54,0
2019,133542309,121730784,1,4,,,,5,50,"M",2,3,"R",50,0
2019,133531896,121746752,1,8,,,,,,"",,,"",,
2019,133542316,121730791,2,8,,,,,,"",,,"",,
2019,133542315,121730791,1,4,,,,4,,"U",0,3,"U",,
2019,133531905,121730797,1,1,,,,,,"",,,"",,
2019,133531909,121730801,1,1,,,,,,"",,,"",,
2019,133537273,121730807,1,4,,,,5,48,"M",1,2,"R",48,0
2019,133531913,121746770,1,4,,,,5,44,"M",2,2,"R",44,0
2019,133531914,121746770,2,4,,,,5,38,"F",2,2,"R",38,0
2019,133531936,121730824,1,4,,,,5,36,"F",1,2,"R",36,0
2019,133537283,121730821,1,8,,,,,,"",,,"",,
2019,133531940,121730827,1,1,,,,,,"",,,"",,
2019,133531946,121730833,1,1,,,,,,"",,,"",,
2019,133531954,121730839,1,4,,,,5,46,"F",2,2,"R",46,0
2019,133531959,121730845,1,4,,,,5,30,"F",1,2,"R",30,0
2019,133542383,121730846,1,4,,,,5,30,"M",1,2,"R",30,0
2019,133542385,121730846,2,4,,,,5,51,"F",1,2,"R",51,0
2019,133531964,121730850,1,4,,,,5,22,"M",1,2,"R",22,0
2019,133531969,121730856,1,1,,,,,,"",,,"",,
2019,133531972,121730859,1,4,,,,5,28,"F",1,2,"R",28,0
2019,133531966,121730852,1,4,,,,5,52,"F",1,2,"R",52,0
2019,133531984,121730868,1,4,,,,5,83,"M",1,2,"R",83,0
2019,133531986,121730870,1,1,,,,,,"",,,"",,
2019,133532002,121730882,3,4,,,,5,31,"F",1,2,"R",31,0
2019,133537362,121730882,1,4,,,,5,55,"F",1,2,"R",55,0
2019,133537363,121730882,2,4,,,,5,31,"M",1,2,"R",31,0
2019,133532008,121730887,1,4,,,,5,14,"M",1,2,"R",14,0
2019,133532009,121730888,1,4,,,,5,55,"M",2,2,"R",55,0
2019,133532013,121730891,2,4,,,,5,63,"M",1,2,"R",63,0
2019,133532012,121730891,1,4,,,,5,32,"M",1,2,"R",32,0
2019,133542455,121751372,1,4,,,,5,50,"M",1,2,"R",50,0
2019,133537378,121730892,2,4,,,,5,27,"F",1,2,"R",27,0
2019,133537377,121730892,1,4,,,,5,36,"M",1,2,"R",36,0
2019,133532022,121730901,1,4,,,,5,52,"F",1,2,"R",52,0
2019,133532029,121730909,1,1,,,,,,"",,,"",,
2019,133542478,121730910,1,8,,,,,,"",,,"",,
2019,133538463,121738940,1,4,,,,5,38,"F",2,2,"R",38,0
2019,133529506,121728673,1,8,,,,,,"",,,"",,
2019,133529508,121742705,1,4,,,,5,34,"F",1,2,"N",34,0
2019,133538526,121742751,1,8,,,,,,"",,,"",,
2019,133538542,121728689,1,4,,,,5,19,"F",2,2,"R",19,0
2019,133538567,121738992,1,8,,,,,,"",,,"",,
2019,133529568,121742823,1,4,,,,5,26,"F",2,2,"R",26,0
2019,133529583,121742838,6,4,,,,5,20,"M",2,2,"R",20,0
2019,133534184,121742838,3,4,,,,5,24,"M",2,2,"R",24,0
2019,133538621,121742838,4,4,,,,5,23,"M",2,2,"R",23,0
2019,133538623,121742838,5,4,,,,5,25,"M",2,2,"N",25,0
2019,133538612,121742838,1,4,,,,5,23,"M",2,2,"R",23,0
2019,133538614,121742838,2,4,,,,5,22,"M",2,2,"R",22,0
2019,133538643,121739048,1,4,,,,5,38,"M",1,2,"R",38,0
2019,133538667,121739054,1,4,,,,5,36,"F",1,2,"R",36,0
2019,133538680,121742884,1,4,,,,5,34,"F",1,2,"R",34,0
2019,133534216,121739072,1,1,,,,,,"",,,"",,
2019,133538719,121739077,1,8,,,,,,"",,,"",,
2019,133534237,121739090,1,4,,,,5,64,"M",1,2,"R",64,0
2019,133529635,121728766,1,4,,,,5,26,"M",1,2,"R",26,0
2019,133529640,121739099,1,4,,,,5,22,"F",2,2,"R",22,0
2019,133529644,121728774,1,4,,,,5,52,"M",2,2,"R",52,0
2019,133538828,121743032,1,4,,,,5,40,"M",1,1,"R",40,0
2019,133538839,121743037,1,4,,,,5,47,"F",1,2,"R",47,0
2019,133538853,121743045,1,4,,,,5,33,"M",2,2,"R",33,0
2019,133538875,121743072,1,4,,,,5,32,"M",2,2,"R",32,0
2019,133529695,121728822,1,8,,,,,,"",,,"",,
2019,133538939,121743120,1,4,,,,5,49,"M",1,3,"R",49,0
2019,133529699,121728827,1,4,,,,5,29,"F",1,2,"R",29,0
2019,133529715,121743153,1,4,,,,5,42,"F",1,2,"R",42,0
2019,133534371,121728842,1,4,,,,5,29,"F",2,2,"R",29,0
2019,133529728,121728849,1,8,,,,,,"",,,"",,
2019,133538997,121743181,1,4,,,,5,48,"F",2,2,"R",48,0
2019,133529734,121728854,1,8,,,,,,"",,,"",,
2019,133539032,121728864,1,1,,,,,,"",,,"",,
2019,133534414,121743220,1,1,,,,,,"",,,"",,
2019,133539054,121728872,1,4,,,,5,52,"M",1,2,"R",52,0
2019,133539068,121743244,1,4,,,,5,58,"F",2,3,"R",58,0
2019,133539094,121743264,1,4,,,,5,17,"F",1,2,"R",17,0
2019,133529769,121728887,1,4,,,,5,27,"F",2,3,"R",27,0
2019,133529771,121728890,1,4,,,,5,35,"F",2,2,"N",35,0
2019,133529822,121739330,1,4,,,,5,40,"M",1,2,"R",40,0
2019,133534566,121739367,1,8,,,,,,"",,,"",,
2019,133534590,121739385,1,8,,,,,,"",,,"",,
2019,133534601,121728969,1,1,,,,,,"",,,"",,
2019,133529870,121739408,1,4,,,,5,57,"F",1,3,"R",57,0
2019,133539407,121743553,1,8,,,,,,"",,,"",,
2019,133529910,121729007,2,1,,,,,,"",,,"",,
2019,133529909,121729007,1,4,,,,5,54,"F",1,2,"R",54,0
2019,133529914,121729011,1,4,,,,5,13,"F",2,2,"R",13,0
2019,133529931,121743592,1,1,,,,,,"",,,"",,
2019,133529939,121729032,1,4,,,,5,33,"M",1,2,"R",33,0
2019,133534738,121739516,1,4,,,,5,63,"F",1,2,"R",63,0
2019,133529963,121729057,1,8,,,,,,"",,,"",,
2019,133529976,121729066,1,4,,,,5,48,"M",1,2,"R",48,0
2019,133534812,121729104,1,4,,,,5,30,"F",2,2,"R",30,0
2019,133539603,121739591,1,1,,,,,,"",,,"",,
2019,133539613,121743751,1,8,,,,,,"",,,"",,
2019,133539630,121743765,1,4,,,,5,61,"F",1,2,"R",61,0
2019,133534929,121743866,1,4,,,,5,40,"M",1,2,"N",40,0
2019,133530124,121729194,1,4,,,,5,40,"M",1,2,"R",40,0
2019,133539771,121743902,2,4,,,,5,12,"M",2,2,"R",12,0
2019,133530148,121729219,1,4,,,,5,61,"M",1,2,"R",61,0
2019,133539804,121743933,1,8,,,,,,"",,,"",,
2019,133530161,121729228,1,4,,,,5,51,"M",1,2,"R",51,0
2019,133530168,121729236,3,4,,,,5,34,"F",1,2,"N",34,0
2019,133539837,121729236,1,4,,,,5,48,"F",1,2,"R",48,0
2019,133535017,121729236,2,4,,,,5,52,"F",1,2,"N",52,0
2019,133530184,121729248,1,4,,,,5,55,"M",1,2,"R",55,0
2019,133535042,121729254,1,4,,,,5,47,"F",1,2,"N",47,0
2019,133530208,121729272,1,8,,,,,,"",,,"",,
2019,133535081,121729278,1,4,,,,5,34,"F",2,2,"R",34,0
2019,133535110,121739837,1,4,,,,5,18,"F",2,2,"R",18,0
2019,133530243,121729298,1,8,,,,,,"",,,"",,
2019,133530250,121729307,1,8,,,,,,"",,,"",,
2019,133539965,121744083,1,8,,,,,,"",,,"",,
2019,133530258,121739858,1,4,,,,5,61,"M",1,2,"R",61,0
2019,133539997,121729327,1,8,,,,,,"",,,"",,
2019,133530299,121729356,1,4,,,,5,25,"M",2,2,"R",25,0
2019,133540053,121729362,1,1,,,,,,"",,,"",,
2019,133530312,121729367,1,4,,,,5,47,"M",2,2,"R",47,0
2019,133535228,121739937,1,8,,,,,,"",,,"",,
2019,133540077,121729382,1,8,,,,,,"",,,"",,
2019,133530333,121744195,1,4,,,,5,12,"M",1,2,"R",12,0
2019,133540112,121744215,1,1,,,,,,"",,,"",,
2019,133540126,121744226,1,8,,,,,,"",,,"",,
2019,133530365,121729420,1,4,,,,5,45,"F",1,2,"R",45,0
2019,133530375,121744255,1,8,,,,,,"",,,"",,
2019,133540181,121729438,1,8,,,,,,"",,,"",,
2019,133530404,121744296,1,4,,,,5,46,"M",1,2,"R",46,0
2019,133540235,121740049,1,4,,,,5,32,"M",1,1,"R",32,0
2019,133535388,121744348,1,4,,,,5,46,"M",2,2,"R",46,0
2019,133540290,121729501,1,4,,,,5,17,"F",1,2,"R",17,0
2019,133540306,121729507,1,8,,,,,,"",,,"",,
2019,133535438,121729512,1,3,,,,,,"",,,"",,
2019,133540330,121740127,1,4,,,,5,51,"F",1,2,"R",51,0
2019,133540331,121740127,2,4,,,,5,54,"M",1,2,"R",54,0
2019,133530500,121729538,1,4,,,,5,33,"F",1,2,"R",33,0
2019,133535525,121729572,1,4,,,,5,50,"M",2,2,"R",50,0
2019,133530556,121729587,1,4,,,,5,62,"F",1,2,"R",62,0
2019,133535550,121740217,1,4,,,,4,,"F",1,2,"R",,
2019,133535554,121729596,1,4,,,,5,20,"F",1,1,"N",20,0
2019,133530569,121729596,2,4,,,,5,23,"M",2,2,"N",23,0
2019,133540471,121744544,1,4,,,,5,30,"F",1,2,"R",30,0
2019,133535617,121744575,1,4,,,,5,11,"F",2,2,"R",11,0
2019,133530632,121729659,1,8,,,,,,"",,,"",,
2019,133530634,121729661,1,4,,,,5,62,"F",1,2,"R",62,0
2019,133530636,121729663,1,4,,,,5,44,"M",1,2,"R",44,0
2019,133535683,121729665,1,4,,,,5,26,"F",1,2,"R",26,0
2019,133535684,121740332,1,4,,,,5,54,"M",1,2,"R",54,0
2019,133535685,121740332,2,4,,,,5,44,"F",1,2,"R",44,0
2019,133530647,121729675,1,4,,,,5,37,"F",1,2,"R",37,0
2019,133530659,121729693,1,4,,,,5,4,"M",2,2,"R",4,0
2019,133535705,121740347,1,4,,,,5,41,"F",2,2,"R",41,0
2019,133530674,121729704,1,8,,,,,,"",,,"",,
2019,133530684,121729714,1,8,,,,,,"",,,"",,
2019,133530694,121729724,1,4,,,,5,53,"M",1,2,"R",53,0
2019,133530713,121729741,1,4,,,,5,86,"F",1,2,"R",86,0
2019,133530718,121729747,1,4,,,,5,18,"F",2,2,"R",18,0
2019,133530723,121729751,1,1,,,,,,"",,,"",,
2019,133530745,121740441,1,8,,,,,,"",,,"",,
2019,133540743,121729768,1,8,,,,,,"",,,"",,
2019,133540789,121744815,1,4,,,,5,78,"M",1,2,"R",78,0
2019,133540794,121740483,1,4,,,,5,20,"M",1,2,"R",20,0
2019,133530787,121729801,1,4,,,,5,20,"M",2,2,"R",20,0
2019,133535878,121740516,2,4,,,,5,12,"F",2,2,"R",12,0
2019,133540840,121744871,1,4,,,,5,27,"F",2,2,"R",27,0
2019,133535935,121740574,1,4,,,,5,23,"F",1,2,"R",23,0
2019,133535939,121729861,1,4,,,,5,40,"F",2,3,"R",40,0
2019,133530870,121729875,1,4,,,,5,58,"F",2,2,"N",58,0
2019,133530878,121729879,2,4,,,,5,22,"F",2,2,"N",22,0
2019,133540925,121729879,1,4,,,,5,24,"F",2,2,"R",24,0
2019,133530908,121744978,1,4,,,,5,58,"F",2,2,"R",58,0
2019,133536031,121729924,1,8,,,,,,"",,,"",,
2019,133536051,121740680,2,4,,,,5,44,"M",2,2,"R",44,0
2019,133536049,121740680,1,4,,,,5,23,"F",2,2,"R",23,0
2019,133536073,121729951,1,1,,,,,,"",,,"",,
2019,133530984,121729963,1,4,,,,5,33,"F",1,2,"R",33,0
2019,133530990,121729970,1,4,,,,5,44,"F",1,2,"R",44,0
2019,133531007,121745071,1,4,,,,5,57,"M",2,2,"R",57,0
2019,133541072,121745074,1,8,,,,,,"",,,"",,
2019,133536115,121740749,1,4,,,,5,40,"F",1,2,"R",40,0
2019,133529234,121728428,1,4,,,,5,8,"M",1,2,"R",8,0
2019,133529236,121728430,1,4,,,,5,27,"F",1,2,"R",27,0
2019,133522766,121728433,1,4,,,,5,39,"F",2,2,"R",39,0
2019,133522798,121728446,1,4,,,,5,70,"F",1,2,"R",70,0
2019,133522827,121728455,1,4,,,,5,19,"F",1,2,"R",19,0
2019,133529296,121728487,1,4,,,,5,19,"F",2,2,"R",19,0
2019,133533844,121738699,1,4,,,,5,35,"M",1,2,"R",35,0
2019,133529310,121738703,1,1,,,,,,"",,,"",,
2019,133538007,121742283,1,1,,,,,,"",,,"",,
2019,133538019,121742295,1,4,,,,5,32,"M",1,2,"N",32,0
2019,133533877,121738736,1,4,,,,5,27,"F",1,1,"R",27,0
2019,133529362,121728550,1,8,,,,,,"",,,"",,
2019,133533902,121738757,1,4,,,,5,21,"M",1,2,"R",21,0
2019,133538117,121738761,1,1,,,,,,"",,,"",,
2019,133529394,121742431,1,4,,,,5,30,"F",1,2,"R",30,0
2019,133538163,121742431,2,4,,,,5,22,"F",2,2,"R",22,0
2019,133529405,121742452,1,1,,,,,,"",,,"",,
2019,133529408,121742461,1,4,,,,5,41,"F",1,2,"R",41,0
2019,133538197,121742461,2,4,,,,5,39,"M",1,2,"R",39,0
2019,133538213,121738807,1,4,,,,5,68,"M",2,3,"R",68,0
2019,133529419,121742484,1,4,,,,5,59,"F",1,2,"R",59,0
2019,133538255,121738828,1,4,,,,5,23,"F",2,2,"R",23,0
2019,133538271,121742528,1,4,,,,5,35,"F",1,2,"R",35,0
2019,133534012,121728628,1,8,,,,,,"",,,"",,
2019,133534042,121738899,1,4,,,,5,36,"M",1,2,"R",36,0
2019,133534044,121738899,2,1,,,,,,"",,,"",,
2019,133538411,121742643,1,4,,,,5,28,"F",2,2,"R",28,0
2019,133534075,121738928,1,4,,,,5,23,"F",2,2,"R",23,0
2019,133538460,121742684,1,4,,,,5,33,"F",2,2,"R",33,0
2019,133538471,121738945,1,4,,,,5,35,"M",1,2,"R",35,0
2019,133534099,121742710,1,4,,,,5,21,"F",1,2,"R",21,0
2019,133529541,121728694,1,4,,,,5,29,"F",2,2,"R",29,0
2019,133532293,121756142,1,4,,,,5,19,"M",0,2,"R",19,0
2019,133532299,121747102,1,4,,,,5,29,"M",1,2,"R",29,0
2019,133542858,121751741,1,4,,,,5,30,"F",1,2,"R",30,0
2019,133532304,121756151,1,4,,,,5,37,"M",2,2,"R",37,0
2019,133542888,121756158,1,4,,,,5,60,"F",1,2,"R",60,0
2019,133537683,121747134,1,4,,,,5,29,"F",1,2,"U",29,0
2019,133542919,121756173,1,4,,,,5,58,"M",1,2,"R",58,0
2019,133542924,121751796,1,4,,,,5,11,"M",2,2,"R",11,0
2019,133532321,121756174,1,4,,,,5,35,"M",4,2,"R",35,0
2019,133542937,121756178,1,4,,,,5,48,"F",1,2,"R",48,0
2019,133532329,121756183,1,4,,,,5,59,"F",1,2,"R",59,0
2019,133532333,121756186,1,4,,,,5,53,"M",1,2,"R",53,0
2019,133532334,121756186,2,4,,,,5,40,"F",1,2,"R",40,0
2019,133532336,121756188,1,4,,,,5,37,"F",1,2,"R",37,0
2019,133532339,121756191,1,4,,,,5,79,"F",2,2,"R",79,0
2019,133532343,121756195,1,4,,,,5,62,"M",1,2,"R",62,0
2019,133532344,121756195,2,4,,,,5,40,"M",1,2,"R",40,0
2019,133532347,121756198,2,4,,,,5,16,"F",2,2,"R",16,0
2019,133537719,121756198,1,4,,,,5,33,"F",2,2,"R",33,0
2019,133532348,121756198,3,4,,,,5,14,"M",2,2,"R",14,0
2019,133542980,121747174,1,4,,,,5,57,"M",1,2,"R",57,0
2019,133532355,121756208,1,4,,,,5,37,"F",1,2,"R",37,0
2019,133532357,121756210,1,4,,,,5,38,"F",1,2,"R",38,0
2019,133532359,121751855,1,8,,,,,,"",,,"",,
2019,133532368,121756219,1,8,,,,,,"",,,"",,
2019,133532369,121756220,1,1,,,,,,"",,,"",,
2019,133532375,121756226,1,4,,,,5,36,"M",1,1,"R",36,0
2019,133543033,121751892,1,4,,,,5,31,"F",1,2,"R",31,0
2019,133532387,121756236,1,8,,,,,,"",,,"",,
2019,133532390,121756240,2,4,,,,5,41,"F",1,2,"R",41,0
2019,133532395,121756245,1,4,,,,5,62,"F",1,2,"R",62,0
2019,133532400,121756248,1,4,,,,5,69,"F",2,2,"R",69,0
2019,133532404,121756253,1,4,,,,5,62,"M",1,2,"R",62,0
2019,133532412,121756262,1,8,,,,,,"",,,"",,
2019,133532413,121756263,1,4,,,,5,50,"F",1,2,"R",50,0
2019,133532418,121756267,1,8,,,,,,"",,,"",,
2019,133532429,121756275,1,4,,,,5,59,"F",1,2,"R",59,0
2019,133532431,121756277,1,4,,,,5,54,"F",1,2,"R",54,0
2019,133532435,121756281,1,4,,,,5,24,"F",1,2,"R",24,0
2019,133543081,121751937,1,8,,,,,,"",,,"",,
2019,133532452,121751944,1,4,,,,5,54,"M",2,2,"R",54,0
2019,133532456,121756304,1,4,,,,5,50,"M",1,2,"R",50,0
2019,133537827,121751957,1,4,,,,5,62,"F",1,2,"R",62,0
2019,133543121,121756321,1,8,,,,,,"",,,"",,
2019,133532486,121756332,1,4,,,,5,71,"F",1,2,"R",71,0
2019,133543134,121756336,3,4,,,,5,52,"F",1,2,"R",52,0
2019,133537843,121756336,1,4,,,,5,21,"F",1,2,"R",21,0
2019,133532492,121756336,2,4,,,,5,62,"F",1,2,"R",62,0
2019,133532493,121751980,1,1,,,,,,"",,,"",,
2019,133532499,121756342,1,4,,,,5,34,"F",1,1,"R",34,0
2019,133537852,121751990,1,4,,,,5,45,"M",2,2,"R",45,0
2019,133537853,121751990,2,8,,,,,,"",,,"",,
2019,133532507,121751995,1,8,,,,,,"",,,"",,
2019,133543154,121747301,1,4,,,,5,12,"F",2,2,"R",12,0
2019,133543167,121747305,1,4,,,,5,40,"F",1,2,"R",40,0
2019,133543166,121752007,1,8,,,,,,"",,,"",,
2019,133532517,121756363,1,4,,,,5,34,"M",1,2,"R",34,0
2019,133537874,121747311,2,4,,,,5,43,"F",1,2,"R",43,0
2019,133532518,121747311,3,4,,,,5,50,"M",1,2,"R",50,0
2019,133543174,121752014,1,4,,,,5,83,"F",1,2,"R",83,0
2019,133543190,121756376,1,1,,,,,,"",,,"",,
2019,133537896,121747329,1,4,,,,5,65,"F",2,2,"R",65,0
2019,133532541,121752048,1,4,,,,5,32,"F",2,2,"R",32,0
2019,133543225,121747343,1,4,,,,5,34,"F",1,2,"R",34,0
2019,133543227,121747343,2,4,,,,5,12,"F",1,2,"R",12,0
2019,133532559,121747348,2,4,,,,5,60,"M",1,2,"R",60,0
2019,133532558,121747348,1,1,,,,,,"",,,"",,
2019,133543238,121747349,2,4,,,,5,64,"M",1,2,"R",64,0
2019,133547925,121756408,1,1,,,,,,"",,,"",,
2019,133532581,121752088,1,4,,,,5,39,"F",0,2,"R",39,0
2019,133543274,121752096,1,1,,,,,,"",,,"",,
2019,133547942,121747374,1,4,,,,5,37,"F",1,2,"R",37,0
2019,133532596,121747381,1,1,,,,,,"",,,"",,
2019,133532597,121756441,1,4,,,,5,35,"F",2,2,"R",35,0
2019,133543294,121756444,2,4,,,,5,25,"M",2,2,"R",25,0
2019,133547961,121756444,1,4,,,,5,42,"M",2,2,"R",42,0
2019,133547970,121747397,1,4,,,,5,24,"F",1,2,"R",24,0
2019,133543306,121747400,1,4,,,,5,43,"M",1,2,"R",43,0
2019,133543321,121752136,1,8,,,,,,"",,,"",,
2019,133547986,121756463,1,8,,,,,,"",,,"",,
2019,133543333,121752146,1,8,,,,,,"",,,"",,
2019,133532631,121756472,1,4,,,,4,,"F",2,2,"R",,
2019,133543346,121756475,1,1,,,,,,"",,,"",,
2019,133532638,121756479,1,4,,,,5,49,"M",1,2,"R",49,0
2019,133532641,121756485,1,4,,,,5,41,"F",2,2,"R",41,0
2019,133543357,121752168,1,4,,,,5,40,"M",1,2,"R",40,0
2019,133532647,121752173,1,1,,,,,,"",,,"",,
2019,133532650,121756489,1,4,,,,5,30,"F",2,2,"R",30,0
2019,133532652,121747436,1,4,,,,5,48,"M",1,2,"R",48,0
2019,133543379,121756499,1,4,,,,5,46,"F",1,2,"R",46,0
2019,133532666,121756504,1,4,,,,5,22,"F",1,2,"R",22,0
2019,133532673,121756510,2,4,,,,5,49,"M",1,2,"R",49,0
2019,133532672,121756510,1,4,,,,5,43,"M",1,2,"R",43,0
2019,133532671,121756509,1,8,,,,,,"",,,"",,
2019,133532676,121756513,1,4,,,,5,70,"F",2,2,"R",70,0
2019,133532679,121756516,1,8,,,,,,"",,,"",,
2019,133532687,121756522,1,8,,,,,,"",,,"",,
2019,133532690,121756525,1,8,,,,,,"",,,"",,
2019,133532693,121756528,1,4,,,,5,46,"F",1,2,"R",46,0
2019,133532698,121756531,1,8,,,,,,"",,,"",,
2019,133543431,121756532,2,1,,,,,,"",,,"",,
2019,133543430,121756532,1,4,,,,5,21,"F",1,2,"R",21,0
2019,133532703,121752240,1,8,,,,,,"",,,"",,
