"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,9,148068062,29419066
2019,12,148068151,29419090
2019,12,148068152,29419091
2019,11,148068235,29419114
2019,12,148059975,29422384
2019,11,148068311,29419134
2019,12,148065244,29414587
2019,12,148068341,29419145
2019,12,146821546,29106853
2019,18,146814069,29106863
2019,2,146796172,29098551
2019,19,146814016,29106840
2019,12,146795703,29106796
2019,19,146813965,29106822
2019,10,146821438,29106832
2019,12,146795962,29098493
2019,2,146821467,29111854
2019,18,146795996,29098504
2019,10,146821552,29111880
2019,19,146796159,29098546
2019,12,146795755,29098434
2019,18,146821303,29111805
2019,9,146795861,29111819
2019,18,146821472,29098497
2019,12,146795979,29098500
2019,18,146795985,29098502
2019,19,146796028,29098513
2019,18,146796133,29098539
2019,9,146796158,29098545
2019,18,146796171,29098550
2019,18,146826228,29098568
2019,12,146826251,29098574
2019,12,146814112,29106879
2019,19,146826278,29098580
2019,12,146826287,29098581
2019,12,148068416,29419164
2019,3,146821251,29111794
2019,3,146813931,29106811
2019,18,146813950,29106816
2019,18,146813975,29106825
2019,18,146821426,29111843
2019,19,146796042,29098516
2019,18,146821531,29111872
2019,10,146821560,29111882
2019,18,146826191,29098559
2019,12,146826227,29098567
2019,19,146826264,29098577
2019,12,146814132,29106884
2019,18,148060123,29419160
2019,12,148068443,29414615
2019,12,148068461,29419175
2019,12,148068464,29419177
2019,19,148060230,29419200
2019,9,148065453,29422464
2019,4,148060323,29419221
2019,12,148060360,29422487
2019,12,148068719,29419249
2019,12,148068756,29419258
2019,18,148068785,29419269
2019,20,148068799,29419273
2019,2,148060616,29422557
2019,12,148065701,29414700
2019,12,148060719,29422588
2019,12,148068907,29422593
2019,20,148060868,29422626
2019,12,148060878,29422630
2019,18,148060904,29422638
2019,9,148069065,29419333
2019,3,148060951,29422647
2019,18,148060952,29422648
2019,10,148061007,29422658
2019,12,148061086,29419373
2019,10,148061100,29422685
2019,12,148065841,29419381
2019,12,148071185,29419397
2019,3,148071321,29422737
2019,12,148071409,29419440
2019,12,148071426,29422754
2019,12,148069516,29419447
2019,19,148069523,29419450
2019,19,148069532,29419453
2019,5,148069581,29419459
2019,19,148066027,29414783
2019,3,148069598,29419461
2019,12,148069614,29419463
2019,12,148069624,29419470
2019,12,148069633,29419473
2019,18,148069638,29419474
2019,3,148069643,29419475
2019,19,148069645,29419476
2019,18,148066069,29414791
2019,3,148066075,29414792
2019,12,148069664,29422803
2019,12,148066084,29419480
2019,18,148071624,29422804
2019,12,148071628,29422807
2019,12,148069679,29419482
2019,12,148069686,29419485
2019,18,148069697,29419486
2019,12,148069705,29419488
2019,12,148069710,29419489
2019,12,148069720,29419491
2019,12,148069727,29419494
2019,18,148069729,29419495
2019,10,148069739,29419497
2019,20,148069744,29419498
2019,12,148069746,29419500
2019,12,148069749,29419501
2019,12,148069750,29419502
2019,12,148069755,29419504
2019,21,148069761,29419505
2019,12,148069764,29419506
2019,9,148071692,29422826
2019,2,148069767,29419508
2019,20,148076191,29414822
2019,22,148069771,29419510
2019,3,148069770,29419509
2019,12,148076193,29414823
2019,19,148069797,29419515
2019,12,148069820,29419520
2019,18,148071734,29422833
2019,12,148069828,29419522
2019,12,148069834,29419525
2019,12,148069840,29419526
2019,12,148076249,29414833
2019,3,148071766,29422843
2019,12,148069850,29419529
2019,9,148069858,29419530
2019,12,148071771,29422845
2019,19,148076266,29414837
2019,18,148071780,29422848
2019,18,148071779,29422847
2019,12,148069878,29414841
2019,12,148069880,29419534
2019,12,148069884,29414843
2019,12,148076289,29419538
2019,18,148076290,29414845
2019,12,148071786,29422851
2019,12,148069897,29419540
2019,12,148071787,29414846
2019,3,148076298,29414847
2019,12,148071790,29422852
2019,2,148071792,29422854
2019,12,148069915,29419546
2019,3,148069939,29419552
2019,3,148069943,29419553
2019,3,148069942,29414852
2019,18,148069948,29419555
2019,12,148069950,29419556
2019,12,148069961,29414854
2019,9,148069981,29419559
2019,12,148069984,29419560
2019,12,148069992,29419561
2019,19,148069998,29419562
2019,12,148070004,29419563
2019,3,148070011,29419566
2019,3,148070012,29419567
2019,20,148070013,29414857
2019,3,148076347,29414858
2019,12,148070022,29419568
2019,22,148070033,29419569
2019,12,146795848,29098461
2019,20,146796038,29098515
2019,12,146796036,29098514
2019,19,146826183,29098557
2019,18,146826206,29098562
2019,3,148257598,29492151
2019,19,148249090,29487645
2019,19,146795875,29098470
2019,19,146795891,29098474
2019,19,146813957,29098478
2019,12,146795925,29098483
2019,2,146821440,29106833
2019,12,146796044,29098518
2019,18,146814054,29106857
2019,18,146796122,29111888
2019,18,146814077,29106865
2019,18,146821648,29111903
2019,19,146826232,29098571
2019,10,146795803,29111802
2019,20,146821394,29111829
2019,18,146821400,29106820
2019,20,146795977,29098499
2019,12,146795983,29098501
2019,18,146796043,29098517
2019,18,146814058,29098532
2019,18,146796116,29098536
2019,12,146795780,29098441
2019,18,132122470,24291458
2019,12,132114765,24281429
2019,3,132114769,24281431
2019,5,132114931,24281465
2019,12,132114989,24281475
2019,12,132115748,24285819
2019,12,132115769,24281604
2019,19,148044062,29417849
2019,20,148047762,29417854
2019,22,148047761,29417853
2019,18,148044079,29417856
2019,20,148051626,29417859
2019,10,148051681,29412745
2019,12,148047834,29417871
2019,10,148051725,29412750
2019,12,148051766,29417876
2019,18,148051856,29412771
2019,18,148044362,29411080
2019,3,148051992,29411081
2019,18,148052206,29412820
2019,12,148052222,29412824
2019,20,148044541,29411116
2019,12,148044545,29411117
2019,3,148052265,29412838
2019,12,148052267,29411122
2019,12,148052305,29412846
2019,12,148052316,29412852
2019,12,148052343,29412856
2019,18,148052403,29412868
2019,12,148052458,29417929
2019,19,148052463,29412883
2019,18,148052463,29412882
2019,12,148052484,29412887
2019,12,148052535,29412892
2019,18,148052535,29412893
2019,2,148052573,29412899
2019,3,148044737,29412902
2019,12,148044759,29411164
2019,3,148052628,29411167
2019,2,148052652,29412914
2019,12,148052710,29417960
2019,12,148048300,29417961
2019,12,148052716,29412927
2019,12,148048348,29417971
2019,12,148048405,29412961
2019,12,148044987,29417993
2019,12,148045049,29411230
2019,12,148045060,29411232
2019,10,148045109,29411242
2019,12,148045116,29411244
2019,18,148045205,29411261
2019,12,148053384,29413057
2019,12,148053417,29413065
2019,6,148045321,29411289
2019,12,148048671,29413089
2019,2,148053581,29413093
2019,12,148053612,29413099
2019,18,148045378,29411296
2019,10,148053637,29413108
2019,9,148045386,29411299
2019,12,148045403,29411304
2019,12,148053713,29413118
2019,12,148045487,29411316
2019,20,148048818,29418077
2019,3,148053901,29413155
2019,3,148053910,29413160
2019,3,148053911,29413161
2019,10,148054004,29413181
2019,12,148054043,29411326
2019,2,148054092,29413198
2019,14,148054092,29413199
2019,18,148044028,29411006
2019,12,148044035,29411010
2019,12,148051580,29417844
2019,12,148044053,29412718
2019,9,148047744,29417848
2019,12,148044067,29411018
2019,9,148051604,29411021
2019,12,148047765,29417855
2019,12,148051609,29411024
2019,12,148044090,29411030
2019,3,148051677,29412742
2019,12,148044147,29412743
2019,12,148044156,29417869
2019,3,148044197,29411048
2019,17,148047844,29417873
2019,10,148047847,29412754
2019,12,148044206,29417875
2019,12,148044214,29411050
2019,3,148044223,29411054
2019,12,148051797,29412763
2019,3,148044238,29411057
2019,12,148047899,29417885
2019,4,148044279,29411065
2019,3,148051891,29412777
2019,12,148047941,29412778
2019,4,148044316,29411071
2019,3,148047958,29417892
2019,4,148044346,29411076
2019,12,148051990,29412791
2019,10,148051989,29412790
2019,12,148044387,29411083
2019,12,148044417,29411085
2019,12,148044419,29411086
2019,12,148044438,29411089
2019,12,148044450,29411094
2019,12,148044452,29411095
2019,9,148052117,29412807
2019,12,148052121,29412808
2019,12,148048040,29417909
2019,11,148044469,29411099
2019,12,148044494,29411102
2019,12,148044492,29411101
2019,3,148044504,29411104
2019,10,148044519,29411108
2019,12,148044513,29411107
2019,12,148044531,29411111
2019,10,148044536,29411112
2019,10,148044537,29411113
2019,12,148044566,29411124
2019,12,148044575,29411126
2019,12,136909282,25537759
2019,3,136909302,25525469
2019,12,140195586,26800889
2019,10,147372197,29254396
2019,18,147369284,29251483
2019,12,147376450,29246361
2019,12,147372329,29254423
2019,12,147376568,29246383
2019,12,147376584,29251529
2019,12,147369593,29251535
2019,12,147372411,29251538
2019,12,147372420,29254443
2019,12,147369671,29254451
2019,3,147376695,29246409
2019,20,147376706,29246410
2019,12,147372628,29254483
2019,11,147376770,29246428
2019,12,147372682,29251599
2019,12,147376895,29246452
2019,20,147376912,29246457
2019,12,147376916,29246458
2019,12,147370382,29251697
2019,18,147370382,29251698
2019,18,147376991,29246469
2019,12,147370605,29251742
2019,12,147373108,29254599
2019,12,147377078,29256769
2019,12,147373196,29256790
2019,12,147371011,29256835
2019,12,147373345,29254660
2019,9,147381490,29254706
2019,12,147373543,29246560
2019,3,147373661,29254741
2019,12,147381814,29257027
2019,12,147381868,29246594
2019,12,147382077,29257093
2019,12,147377577,29254800
2019,18,147382139,29257110
2019,19,147373974,29254805
2019,18,147374038,29254822
2019,18,147382276,29257134
2019,12,147374061,29257137
2019,12,147377672,29254832
2019,12,147377713,29257168
2019,12,147377730,29257171
2019,18,147377733,29254848
2019,3,147382434,29257185
2019,12,147377771,29246680
2019,10,147377795,29257209
2019,12,147382516,29257211
2019,25,147377813,29246694
2019,12,147377860,29246707
2019,12,147374342,29257241
2019,12,147377893,29254897
2019,3,147374362,29254899
2019,18,147382696,29246722
2019,12,147377938,29254912
2019,22,147382736,29257258
2019,12,147374441,29254918
2019,12,147382755,29257260
2019,12,147382776,29257265
2019,18,147374468,29257271
2019,12,147374482,29257274
2019,12,148769174,29644106
2019,12,148769366,29644122
2019,3,148773429,29647279
2019,12,148769514,29644146
2019,12,148769518,29644147
2019,12,148777748,29640442
2019,2,148773569,29647303
2019,12,148769631,29644172
2019,3,148769633,29644173
2019,12,148773573,29647304
2019,12,148769639,29644175
2019,12,148777768,29640446
2019,18,148769662,29644182
2019,19,140195633,26800899
2019,12,140198297,26800917
2019,18,147369317,29251491
2019,12,147372349,29251520
2019,2,147369637,29251546
2019,12,147376653,29246401
2019,12,147376658,29246402
2019,12,147372577,29254475
2019,19,147372623,29246420
2019,12,147376757,29246424
2019,12,147370034,29251609
2019,12,147376811,29251621
2019,12,147376907,29246455
2019,12,147370543,29251730
2019,12,147373074,29254594
2019,12,147377099,29254618
2019,22,147370838,29256795
2019,22,147377119,29256794
2019,12,147373258,29256832
2019,3,147373276,29256843
2019,10,147377183,29256847
2019,12,147377205,29254653
2019,12,147381215,29246537
2019,12,147381323,29246544
2019,12,147381398,29256924
2019,18,147381479,29256950
2019,3,147373714,29257029
2019,3,147381912,29246600
2019,12,147373901,29254793
2019,3,147373935,29254799
2019,12,147373953,29246633
2019,12,147382198,29254811
2019,3,147382261,29257128
2019,3,147382354,29257162
2019,19,147382486,29257202
2019,18,147377806,29246692
2019,19,142601852,27689493
2019,18,142598252,27686017
2019,10,142598343,27686057
2019,18,136915322,25531716
2019,18,136915380,25531733
2019,19,136916149,25537762
2019,5,147373825,29254774
2019,5,147373828,29254775
2019,18,147373849,29254781
2019,18,147382029,29257080
2019,18,147377530,29246613
2019,12,147377545,29246619
2019,9,147382136,29257108
2019,12,147382165,29254803
2019,12,147377601,29246641
2019,12,147377688,29254836
2019,12,147382348,29257156
2019,9,147377697,29246668
2019,9,147382348,29257155
2019,12,147382614,29257233
2019,3,147374377,29254904
2019,10,147374405,29254909
2019,12,147382847,29254938
2019,19,147374655,29254984
2019,12,147374662,29261769
2019,9,147383064,29257340
2019,12,147374824,29255029
2019,12,147378350,29257415
2019,10,147375012,29257424
2019,12,147378412,29255094
2019,18,147375116,29261850
2019,12,147375137,29255107
2019,12,147383587,29257482
2019,12,147378684,29257530
2019,22,147375505,29257547
2019,16,147383973,29261946
2019,9,147378878,29257589
2019,3,147378878,29257588
2019,12,147375772,29257624
2019,12,147375814,29257636
2019,12,147384244,29257646
2019,12,147379033,29255289
2019,12,147376011,29257689
2019,12,147384670,29257746
2019,3,147379353,29262085
2019,12,147379377,29262091
2019,18,147387011,29262238
2019,3,147385701,29257976
2019,9,147380015,29262254
2019,12,147380016,29257979
2019,12,147387168,29255590
2019,12,147385914,29258031
2019,12,147380156,29258038
2019,12,147387404,29255644
2019,12,147386173,29258081
2019,12,147380339,29262319
2019,12,147380463,29262343
2019,18,147391415,29258127
2019,12,147380474,29258130
2019,20,147391585,29258167
2019,12,147391755,29258194
2019,12,147391790,29258202
2019,12,147391839,29258211
2019,12,147387949,29255754
2019,12,147387955,29255757
2019,12,147387978,29255764
2019,12,147388013,29255769
2019,12,142598374,27686064
2019,19,142598390,27686070
2019,18,142598434,27689543
2019,18,142598438,27689544
2019,12,142598462,27686097
2019,19,142601828,27689484
2019,19,142611435,27701854
2019,19,142611464,27701862
2019,19,142598330,27686054
2019,18,142601941,27689515
2019,19,142611523,27686065
2019,18,142598394,27686073
2019,19,142598432,27701886
2019,19,142598437,27686091
2019,3,142602038,27689548
2019,19,142602083,27689563
2019,19,142611591,27689568
2019,4,140202166,26796564
2019,9,140202159,26796563
2019,12,140195821,26800946
2019,19,140195846,26800953
2019,19,142598249,27686015
2019,19,142601881,27689499
2019,19,140202133,26800932
2019,2,140202139,26796558
2019,18,140202153,26796560
2019,19,140202207,26796573
2019,20,140202108,26800863
2019,19,140202154,26796561
2019,2,140195777,26800937
2019,12,140195803,26800942
2019,20,140195807,26800943
2019,12,140202185,26796569
2019,19,140202191,26796570
2019,12,140202222,26796577
2019,12,140195848,26796579
2019,12,140202234,26796580
2019,12,140202235,26796581
2019,18,140202236,26796582
2019,19,140195863,26800959
2019,12,140202243,26796584
2019,18,147369245,29251471
2019,3,147372223,29254404
2019,12,147376536,29254422
2019,12,147369467,29254421
2019,19,147372362,29254432
2019,12,147372446,29254446
2019,12,147369713,29251556
2019,12,147369726,29246405
2019,11,147369826,29251573
2019,2,147369850,29246416
2019,3,147372651,29254489
2019,12,147369961,29251594
2019,3,147372661,29251595
2019,3,147369959,29251593
2019,18,147370046,29251611
2019,18,147370082,29251623
2019,12,147376846,29246441
2019,12,147372801,29254515
2019,17,147370199,29251653
2019,12,147376890,29251663
2019,12,147376904,29246454
2019,12,147370310,29251677
2019,20,147370366,29251693
2019,12,147370385,29251700
2019,12,147370458,29251713
2019,12,147372981,29254575
2019,12,147370487,29251719
2019,12,147373002,29254578
2019,3,147370551,29246473
2019,19,147370571,29251737
2019,12,147370598,29246479
2019,12,147373087,29251749
2019,18,147370667,29246486
2019,3,147370710,29256764
2019,2,147370741,29256773
2019,12,147373238,29246508
2019,12,147373280,29254645
2019,12,147371036,29246513
2019,12,147371051,29246516
2019,12,147371099,29256859
2019,12,147373317,29256862
2019,12,147371137,29246522
2019,12,147381179,29256875
2019,12,147381196,29256877
2019,12,147373406,29254681
2019,12,147381296,29256907
2019,12,147373429,29254686
2019,18,147373450,29254692
2019,12,147373458,29256917
2019,12,147381386,29256921
2019,12,147377298,29256925
2019,9,147377319,29246556
2019,12,147373513,29254704
2019,12,147381534,29256962
2019,12,147381639,29256972
2019,12,147381653,29256976
2019,20,147381679,29256985
2019,18,147381680,29256986
2019,5,147373641,29254738
2019,12,147373653,29257001
2019,19,140202114,26800885
2019,12,142598325,27689511
2019,18,142598245,27686011
2019,19,142598324,27686053
2019,2,148777648,29640429
2019,12,148777677,29640433
2019,10,148773494,29644145
2019,4,148769617,29644167
2019,12,148777758,29640443
2019,12,148769783,29644207
2019,12,148773699,29647336
2019,12,148769862,29644219
2019,12,148773738,29647342
2019,12,148777869,29640463
2019,3,148769997,29644242
2019,12,148770015,29647352
2019,12,148777927,29644248
2019,19,146795676,29098418
2019,19,146813822,29106792
2019,19,146821208,29111781
2019,19,146821221,29111788
2019,12,146813860,29106804
2019,10,146795820,29098452
2019,2,146795878,29098472
2019,12,146813954,29106817
2019,12,146795905,29098480
2019,18,146821446,29111849
2019,12,146821461,29111853
2019,18,146796017,29098511
2019,19,146796070,29098523
2019,2,146814097,29106872
2019,9,146814107,29106877
2019,12,146814118,29106881
2019,20,142598296,27689503
2019,12,142601850,27689492
2019,10,142598288,27686035
2019,19,142611494,27701868
2019,12,142598400,27686075
2019,10,142598422,27686087
2019,18,142598425,27701885
2019,12,142598440,27701888
2019,10,142602039,27689549
2019,18,142598448,27686094
2019,12,142598452,27689553
2019,19,142598454,27686095
2019,12,142598465,27686099
2019,10,142598466,27686100
2019,18,142598470,27686101
2019,12,142598484,27686104
2019,12,142602108,27689573
2019,12,142598491,27686109
2019,19,142598501,27689588
2019,19,142602166,27689595
2019,19,142611653,27701921
2019,19,142611659,27686120
2019,12,142602246,27689613
2019,19,142611672,27689614
2019,19,142611683,27701926
2019,12,140202134,26796557
2019,12,140195744,26796555
2019,10,140202167,26796565
2019,19,140195840,26800950
2019,9,140195849,26800955
2019,12,140202107,26800861
2019,12,140195768,26800936
2019,6,140195741,26800929
2019,2,142601827,27689483
2019,3,142601826,27689482
2019,19,142598274,27701858
2019,19,142598299,27686040
2019,3,142611487,27686052
2019,19,142611500,27701870
2019,18,142598388,27689526
2019,19,142611532,27701880
2019,18,142598411,27686078
2019,12,140195481,26800858
2019,3,140195483,26800859
2019,12,140195495,26800864
2019,2,147369260,29251477
2019,12,147369389,29254412
2019,12,147369461,29251512
2019,12,147372391,29254436
2019,20,147372604,29251583
2019,9,147370015,29251603
2019,12,147370054,29251612
2019,10,147370140,29251638
2019,12,147370258,29251667
2019,9,147372887,29254547
2019,12,147370324,29251682
2019,12,147376979,29254574
2019,22,147370679,29254601
2019,12,147373121,29254602
2019,18,147370717,29256767
2019,18,147377076,29256768
2019,12,147370762,29256779
2019,12,147370981,29256829
2019,19,147381257,29256898
2019,12,147381388,29256922
2019,3,147377307,29256931
2019,12,147381665,29256982
2019,12,147381675,29254733
2019,12,147381708,29256988
2019,12,147381724,29256996
2019,12,147381934,29257055
2019,12,147381971,29257065
2019,12,147373964,29257111
2019,12,147382244,29257126
2019,12,147374094,29257151
2019,12,147382390,29254843
2019,12,147382458,29257192
2019,12,147377782,29257201
2019,12,147377800,29246688
2019,12,147377909,29257248
2019,12,147382721,29257256
2019,12,147377939,29246727
2019,12,147382880,29254951
2019,3,147382950,29246758
2019,12,147374752,29261793
2019,12,147383181,29255031
2019,12,147374873,29255040
2019,12,147383237,29261807
2019,9,147383357,29257413
2019,9,147383356,29261820
2019,12,147383411,29255074
2019,12,147383448,29257438
2019,12,147383499,29255098
2019,3,147383541,29257465
2019,12,147375282,29255140
2019,12,147383680,29257509
2019,12,147375286,29257508
2019,12,147383832,29257533
2019,18,147375570,29255213
2019,12,142601824,27689480
2019,19,147378809,29255222
2019,12,147375702,29257604
2019,12,147384143,29261983
2019,12,147375807,29257633
2019,12,147378877,29261970
2019,3,147375878,29255292
2019,12,147379087,29262029
2019,12,147384467,29255339
2019,12,147384488,29255344
2019,3,147384554,29255360
2019,9,147379241,29255362
2019,12,147384711,29257752
2019,3,147379333,29255397
2019,22,147379333,29257755
2019,12,147384734,29262084
2019,12,147384742,29257761
2019,3,147379359,29262087
2019,3,147384755,29257763
2019,3,147384828,29257780
2019,12,147385000,29257819
2019,19,147385053,29257827
2019,12,147385116,29255464
2019,12,147386658,29255475
2019,12,147385291,29257866
2019,12,147385309,29257872
2019,12,147386789,29255505
2019,12,147385357,29257882
2019,2,147385360,29257883
2019,9,147379885,29262216
2019,12,147385570,29257931
2019,12,147385609,29257948
2019,12,147386993,29257952
2019,12,147385649,29257965
2019,18,147379973,29262241
2019,12,147385670,29257967
2019,12,147385722,29257980
2019,18,147380031,29262256
2019,20,147380030,29262255
2019,3,147387102,29255573
2019,12,147385786,29257994
2019,12,147387206,29255599
2019,12,147385996,29258049
2019,12,147386054,29255625
2019,12,147380286,29262308
2019,12,147386129,29258074
2019,19,147386160,29258080
2019,19,147387533,29255666
2019,19,147387540,29255668
2019,12,147391367,29258117
2019,6,147391388,29258122
2019,12,147391396,29258124
2019,12,147391423,29262347
2019,12,147380504,29258144
2019,12,147380514,29262357
2019,12,147387683,29258157
2019,12,147380587,29262370
2019,12,147380598,29262372
2019,9,147387790,29258188
2019,22,147387808,29255722
2019,21,147387809,29255723
2019,3,147391756,29258195
2019,18,147391787,29258201
2019,12,147387867,29258210
2019,12,147391844,29258212
2019,12,147391892,29258219
2019,12,147391923,29258224
2019,18,142598257,27686018
2019,19,142601836,27689487
2019,12,142598248,27686013
2019,18,142598248,27686014
2019,19,142598251,27686016
2019,19,142601903,27686043
2019,20,142611519,27701877
2019,19,142598423,27686088
2019,9,142602008,27689537
2019,19,142611557,27701891
2019,12,142602056,27689556
2019,19,142611596,27701906
2019,12,142611599,27701908
2019,18,142611431,27701852
2019,12,142611554,27701889
2019,12,142598297,27686039
2019,19,146813889,29106809
2019,10,146821343,29111816
2019,12,146814000,29098490
2019,3,146814030,29098510
2019,2,146814036,29106850
2019,18,146796031,29111863
2019,18,146796101,29111883
2019,12,146821580,29111886
2019,19,146826176,29098553
2019,20,146821629,29111898
2019,20,146814096,29106871
2019,12,146814115,29106880
2019,12,147372213,29254401
2019,20,147379983,29262245
2019,18,147380100,29258016
2019,3,147385989,29258047
2019,18,147386047,29262295
2019,9,147387351,29258067
2019,10,147387351,29258066
2019,12,147386128,29255639
2019,3,147391214,29258087
2019,4,147391214,29262322
2019,12,147391223,29255651
2019,18,147380378,29262326
2019,12,147391289,29258103
2019,3,147391330,29258110
2019,12,147369236,29251468
2019,18,147369256,29251475
2019,19,147372229,29254405
2019,12,146814021,29106842
2019,19,146796001,29098505
2019,18,146821498,29106844
2019,12,147375805,29261993
2019,19,147379041,29255296
2019,2,147375903,29255299
2019,12,147379090,29262031
2019,18,147384491,29255347
2019,2,147384537,29257718
2019,19,147384548,29257723
2019,10,147384579,29257734
2019,19,147376155,29255368
2019,12,147384650,29257743
2019,9,147379354,29262086
2019,9,147384748,29257762
2019,3,147384971,29257812
2019,12,147386616,29255470
2019,12,147385139,29257839
2019,12,147385181,29257846
2019,12,147386649,29257847
2019,12,147385215,29257852
2019,12,147385254,29255485
2019,2,147385431,29257900
2019,5,147385442,29255520
2019,10,148056082,29413628
2019,12,148061662,29413729
2019,12,148057612,29421828
2019,19,148050469,29413813
2019,19,148062150,29413818
2019,9,148062262,29413846
2019,12,148057997,29421922
2019,18,148062574,29418500
2019,12,148058049,29413918
2019,12,148058123,29413951
2019,12,148058127,29413954
2019,12,148051025,29421967
2019,12,132111088,24285095
2019,12,132113172,24281025
2019,22,148058211,29421971
2019,12,148066174,29414024
2019,12,148066289,29418604
2019,10,148063154,29414058
2019,18,148066316,29418612
2019,12,132121834,24291300
2019,12,132117184,24291305
2019,12,132113786,24291309
2019,18,132121930,24291326
2019,9,132121924,24281154
2019,3,132117258,24285334
2019,22,148066498,29418658
2019,18,148066660,29422070
2019,12,148066683,29418703
2019,18,148058787,29422096
2019,20,148066878,29422108
2019,12,132114768,24281430
2019,12,132114928,24281464
2019,12,132123764,24291877
2019,12,132114988,24281474
2019,2,132115022,24281483
2019,22,137546157,25751748
2019,12,148049810,29418281
2019,12,148049952,29413692
2019,3,148062170,29413825
2019,12,148062563,29413909
2019,18,148062680,29421942
2019,12,148062696,29413946
2019,20,148050956,29421951
2019,12,148051031,29421969
2019,12,148058217,29413980
2019,10,148051119,29418566
2019,10,148051124,29413998
2019,12,148062963,29414015
2019,18,148066213,29418583
2019,12,148063108,29422003
2019,12,148066357,29414070
2019,19,136905969,25537711
2019,18,136915328,25531719
2019,12,148063242,29414078
2019,12,148066466,29418646
2019,2,148066468,29418647
2019,6,148058518,29422035
2019,18,136905977,25537715
2019,12,148058522,29422038
2019,18,148066476,29414106
2019,19,148058553,29422045
2019,19,148066519,29418664
2019,3,148066542,29418669
2019,12,148063448,29414126
2019,12,148058620,29414134
2019,4,148066624,29418686
2019,12,148063530,29414147
2019,18,136909143,25537716
2019,18,136909149,25537717
2019,19,136915373,25537722
2019,18,148066690,29414152
2019,12,148063605,29414162
2019,12,136909165,25531734
2019,3,148063609,29418730
2019,18,136909168,25525438
2019,12,148058732,29422083
2019,11,148066751,29422086
2019,12,148063799,29414206
2019,3,148066898,29418768
2019,12,136915396,25537725
2019,12,148058900,29418780
2019,19,148058919,29414222
2019,12,148058940,29418792
2019,12,148063904,29414229
2019,19,148066997,29418798
2019,12,148058967,29422131
2019,12,148067014,29422138
2019,18,148063967,29414246
2019,3,148067031,29418802
2019,12,148067069,29418809
2019,12,148064017,29414259
2019,12,148064027,29414261
2019,18,148064032,29414263
2019,12,136915537,25541773
2019,3,148067090,29418818
2019,2,136915582,25525482
2019,12,148067113,29414272
2019,12,148067142,29422173
2019,12,148059082,29422175
2019,12,148059131,29414291
2019,12,148064224,29414311
2019,12,148067285,29414319
2019,12,148064250,29414324
2019,12,148067324,29414330
2019,12,148064314,29414347
2019,12,148064327,29414350
2019,12,148064337,29414352
2019,3,148067409,29418901
2019,3,148059308,29422218
2019,12,148064367,29418904
2019,12,148064399,29414369
2019,12,148061551,29418320
2019,12,148050007,29418321
2019,20,148057654,29421833
2019,12,148050344,29418401
2019,12,148057675,29418407
2019,19,148061209,29413653
2019,11,148063052,29414032
2019,12,148066417,29414085
2019,12,148066568,29418673
2019,12,148066619,29422062
2019,12,148058647,29422065
2019,12,148058676,29422074
2019,9,148066680,29418701
2019,12,148066681,29418702
2019,12,148066772,29414178
2019,12,148063690,29418741
2019,5,148066999,29414235
2019,18,148058990,29422141
2019,12,148064044,29414266
2019,18,148059044,29422164
2019,12,148064055,29414270
2019,19,148064080,29414276
2019,12,148064209,29414306
2019,2,148059229,29414329
2019,12,148067475,29414382
2019,19,148064509,29418937
2019,12,148067581,29418950
2019,12,148059475,29414422
2019,3,148064680,29414444
2019,12,148059873,29414533
2019,19,148059886,29414535
2019,12,148059896,29422368
2019,3,148059996,29419126
2019,4,148068367,29414597
2019,12,148065280,29414601
2019,19,148065302,29414606
2019,12,148068419,29422430
2019,4,148060146,29422434
2019,9,148068465,29419178
2019,12,148060291,29422468
2019,2,148065506,29419220
2019,12,148065521,29422480
2019,12,148065560,29414666
2019,3,148065562,29414667
2019,12,148065574,29414672
2019,12,148068692,29419240
2019,12,148065641,29414685
2019,20,148065670,29414693
2019,12,148065676,29414695
2019,19,148060649,29422569
2019,19,148068861,29419295
2019,2,148068884,29419301
2019,3,148068905,29419306
2019,3,148068906,29419307
2019,18,148067461,29414380
2019,12,148067502,29418926
2019,12,148067512,29418929
2019,12,148064497,29418932
2019,12,148067535,29418935
2019,12,148067545,29418940
2019,3,148064539,29418946
2019,12,148064548,29414410
2019,18,148064560,29414412
2019,12,148067596,29414414
2019,12,148067612,29418957
2019,19,148059481,29418961
2019,2,148059533,29422282
2019,10,148059555,29414437
2019,9,148067708,29414438
2019,12,148064690,29414447
2019,3,148064703,29422300
2019,12,148059617,29422309
2019,18,148067779,29418991
2019,12,148064755,29414459
2019,12,148059672,29422321
2019,12,148067956,29414482
2019,9,148059727,29422331
2019,12,148064840,29422334
2019,21,148059771,29414498
2019,12,148064903,29414501
2019,22,148059781,29422345
2019,18,148064922,29419059
2019,12,148059811,29422353
2019,12,148068072,29422355
2019,12,148068105,29419078
2019,18,148068112,29419081
2019,12,148068168,29419094
2019,12,148065052,29414537
2019,3,148065060,29414538
2019,3,148068175,29414539
2019,12,148068254,29419121
2019,9,148068268,29419124
2019,3,148065224,29422400
2019,12,148068332,29419139
2019,12,148060057,29414591
2019,12,148060073,29422406
2019,18,148065265,29414596
2019,12,148068380,29422409
2019,12,148060112,29422422
2019,12,148068427,29419166
2019,12,148068477,29419181
2019,18,148060205,29419186
2019,3,148068514,29419198
2019,12,148068540,29419204
2019,16,148060260,29414641
